,"POLICY NUMBER","EFFECTIVE DATE","CANCEL DATE","EXPIRATION DATE","GOVERNING CLASS CODE","NAMED INSURED","CARRIER NAME","AGENCY NAME","AGENCY CITY","AGENCY STATE",EMPLOYER,STREET1,STREET2,CITY,STATE,ZIP,COUNTY,PHONE,"# OF EMPLOYEES FOR LOCATION","LOCATION EFFECTIVE DATE","LOCATION CANCEL DATE",NAICS,"WRAP-UP INDICATOR","PEO INDICATOR",Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,City,State,County,Zip,Country,Source
6365,WC080371933,7/1/19,NA,7/1/20,8868,"ADP TOTAL SOURCE INC","ILLINOIS NATIONAL INSURANCE CO","AON RISK SERVICES INC OF FLORI",MIAMI,FL,"BRIGHT FUTURES ACADEMY CHARTER SCHOOL INC","757 LIGHTHOUSE DR",NA,"NORTH PALM BEAC",FL,334084741,"PALM BEACH",NA,62,7/1/19,NA,813110,N,Y,26.818092,-80.072908,1,rooftop,757,"Lighthouse Dr","North Palm Beach",FL,"Palm Beach County",33408,US,"Palm Beach County"
6366,WC080371933,7/1/19,NA,7/1/20,8868,"ADP TOTAL SOURCE INC","ILLINOIS NATIONAL INSURANCE CO","AON RISK SERVICES INC OF FLORI",MIAMI,FL,"BROADBAND INTERNATIONAL INC","11650 NW 102ND RD",NA,MEDLEY,FL,331781026,DADE,NA,154,7/1/19,NA,334220,N,Y,25.871302,-80.365789,1,rooftop,11650,"NW 102nd Rd",Miami,FL,"Miami-Dade County",33178,US,"Miami-Dade County"
6367,WC080371933,7/1/19,NA,7/1/20,8868,"ADP TOTAL SOURCE INC","ILLINOIS NATIONAL INSURANCE CO","AON RISK SERVICES INC OF FLORI",MIAMI,FL,"BROWARD TAG AGENCY INC","1160 N UNIVERSITY DR",NA,"CORAL SPRINGS",FL,330718318,BROWARD,9547539990,21,7/1/19,NA,NA,N,Y,26.017976,-80.248566,0.8,rooftop,1160,"N University Dr",Hollywood,FL,"Broward County",33024,US,Statewide2
6368,WC080371933,7/1/19,NA,7/1/20,8868,"ADP TOTAL SOURCE INC","ILLINOIS NATIONAL INSURANCE CO","AON RISK SERVICES INC OF FLORI",MIAMI,FL,"BRUSTMAN CARRINO PUBLIC RELATIONS","4500 BISCAYNE BLVD STE 204",NA,MIAMI,FL,331373227,DADE,NA,11,7/1/19,NA,541820,N,Y,25.817678,-80.188744,1,rooftop,4500,"Biscayne Blvd",Miami,FL,"Miami-Dade County",33137,US,"Miami-Dade County"
6369,WC080371933,7/1/19,NA,7/1/20,8868,"ADP TOTAL SOURCE INC","ILLINOIS NATIONAL INSURANCE CO","AON RISK SERVICES INC OF FLORI",MIAMI,FL,"BUILDING DROPS INC","398 E DANIA BEACH BLVD STE 338",NA,"DANIA BEACH",FL,330043051,BROWARD,9543998478,28,7/1/19,NA,NA,N,Y,26.052544,-80.136684,1,rooftop,398,"E Dania Beach Blvd",Dania,FL,"Broward County",33004,US,Statewide2
6370,WC080371933,7/1/19,NA,7/1/20,8868,"ADP TOTAL SOURCE INC","ILLINOIS NATIONAL INSURANCE CO","AON RISK SERVICES INC OF FLORI",MIAMI,FL,"BYREDO USA INC","9700 COLLINS AVE",NA,"BAL HARBOUR",FL,331542208,DADE,NA,1,7/1/19,NA,424210,N,Y,25.888507,-80.124662,1,rooftop,9700,"Collins Ave",Surfside,FL,"Miami-Dade County",33154,US,"Miami-Dade County"
6371,WC080371933,7/1/19,NA,7/1/20,8868,"ADP TOTAL SOURCE INC","ILLINOIS NATIONAL INSURANCE CO","AON RISK SERVICES INC OF FLORI",MIAMI,FL,"C & R MARINE VENTURES LLC","2001 SW 20TH ST STE 111",NA,"FORT LAUDERDALE",FL,333151827,BROWARD,9542940555,45,7/1/19,NA,336612,N,Y,26.097327,-80.166198,1,rooftop,2001,"SW 20th St","Fort Lauderdale",FL,"Broward County",33315,US,Broward
6372,WC080371933,7/1/19,NA,7/1/20,8868,"ADP TOTAL SOURCE INC","ILLINOIS NATIONAL INSURANCE CO","AON RISK SERVICES INC OF FLORI",MIAMI,FL,"C M J ENTERPRISES INC","14271 SW 120TH ST STE 101",NA,MIAMI,FL,331867375,DADE,NA,21,7/1/19,7/1/19,448120,N,Y,25.656971,-80.425717,1,rooftop,14271,"SW 120th St",Miami,FL,"Miami-Dade County",33186,US,"Miami-Dade County"
6373,WC080371933,7/1/19,NA,7/1/20,8868,"ADP TOTAL SOURCE INC","ILLINOIS NATIONAL INSURANCE CO","AON RISK SERVICES INC OF FLORI",MIAMI,FL,"CALLING ALL SHIPS DBA","11431 NW 107TH ST STE 13",NA,MIAMI,FL,331784632,DADE,NA,9,7/1/19,NA,445299,N,Y,25.874147,-80.385084,1,rooftop,11431,"NW 107th St",Miami,FL,"Miami-Dade County",33178,US,"Miami-Dade County"
6374,WC080371933,7/1/19,NA,7/1/20,8868,"ADP TOTAL SOURCE INC","ILLINOIS NATIONAL INSURANCE CO","AON RISK SERVICES INC OF FLORI",MIAMI,FL,"CAMANCHACA INC","7200 NW 19TH ST STE 410",NA,MIAMI,FL,331261226,DADE,3054069560,12,7/1/19,NA,424490,N,Y,25.791286,-80.314057,1,rooftop,7200,"NW 19th St",Miami,FL,"Miami-Dade County",33126,US,"Miami-Dade County"
6375,WC080371933,7/1/19,NA,7/1/20,8868,"ADP TOTAL SOURCE INC","ILLINOIS NATIONAL INSURANCE CO","AON RISK SERVICES INC OF FLORI",MIAMI,FL,"CARACOL BROADCASTING INC","2100 CORAL WAY STE 200",NA,"CORAL GABLES",FL,331452657,DADE,NA,19,7/1/19,NA,561311,N,Y,25.750387,-80.228659,1,rooftop,2100,"Coral Way",Shenandoah,FL,"Miami-Dade County",33145,US,"Miami-Dade County"
6376,WC080371933,7/1/19,NA,7/1/20,8868,"ADP TOTAL SOURCE INC","ILLINOIS NATIONAL INSURANCE CO","AON RISK SERVICES INC OF FLORI",MIAMI,FL,"CARPENTER SECURITY INTEGRATORS PALM BEACH LLC","1333 53RD ST",NA,"MANGONIA PARK",FL,334072206,"PALM BEACH",5616881070,17,7/1/19,NA,561621,N,Y,26.760549,-80.076897,1,rooftop,1333,"53rd St","West Palm Beach",FL,"Palm Beach County",33407,US,"Palm Beach County"
6377,WC080371933,7/1/19,NA,7/1/20,8868,"ADP TOTAL SOURCE INC","ILLINOIS NATIONAL INSURANCE CO","AON RISK SERVICES INC OF FLORI",MIAMI,FL,"CAS MANAGEMENT GROUP LLC","9050 NW 27TH AVE",NA,MIAMI,FL,331473502,DADE,NA,39,7/1/19,NA,441110,N,Y,25.856193,-80.242713,1,rooftop,9050,"NW 27th Ave",Miami,FL,"Miami-Dade County",33147,US,"Miami-Dade County"
6378,WC080371933,7/1/19,NA,7/1/20,8868,"ADP TOTAL SOURCE INC","ILLINOIS NATIONAL INSURANCE CO","AON RISK SERVICES INC OF FLORI",MIAMI,FL,"CASA LINDA TILE & MARBLE INC","3435 NW 79TH AVE",NA,DORAL,FL,331221017,DADE,NA,9,7/1/19,NA,423320,N,Y,25.806094,-80.324761,1,rooftop,3435,"NW 79th Ave",Miami,FL,"Miami-Dade County",33122,US,"Miami-Dade County"
6379,WC080371933,7/1/19,NA,7/1/20,8868,"ADP TOTAL SOURCE INC","ILLINOIS NATIONAL INSURANCE CO","AON RISK SERVICES INC OF FLORI",MIAMI,FL,"CGI FUND I BOCA LLC","801 BRICKELL AVE STE 700",NA,MIAMI,FL,331313064,DADE,NA,3,7/1/19,NA,531312,N,Y,25.765657,-80.190407,1,rooftop,801,"Brickell Ave",Miami,FL,"Miami-Dade County",33131,US,"Miami-Dade County"
6380,WC080371933,7/1/19,NA,7/1/20,8868,"ADP TOTAL SOURCE INC","ILLINOIS NATIONAL INSURANCE CO","AON RISK SERVICES INC OF FLORI",MIAMI,FL,"CITY OF HIALEAH EDUCATIONAL ACADEMY DBA","2590 W 76TH ST",NA,HIALEAH,FL,330166888,DADE,NA,114,7/1/19,NA,611110,N,Y,25.890593,-80.333967,1,rooftop,2590,"W 76th St","Hialeah Gardens",FL,"Miami-Dade County",33016,US,Statewide2
6381,WC080371933,7/1/19,NA,7/1/20,8868,"ADP TOTAL SOURCE INC","ILLINOIS NATIONAL INSURANCE CO","AON RISK SERVICES INC OF FLORI",MIAMI,FL,"CIVICA LLC","8323 NW 12TH ST STE 106",NA,DORAL,FL,331261839,DADE,NA,14,7/1/19,NA,541310,N,Y,25.783475,-80.330498,1,rooftop,8323,"NW 12th St",Miami,FL,"Miami-Dade County",33126,US,"Miami-Dade County"
6382,WC080371933,7/1/19,NA,7/1/20,8868,"ADP TOTAL SOURCE INC","ILLINOIS NATIONAL INSURANCE CO","AON RISK SERVICES INC OF FLORI",MIAMI,FL,"CLEAR FALLS INC","407 LINCOLN RD",NA,"MIAMI BEACH",FL,331393020,DADE,NA,1,7/1/19,NA,531110,N,Y,25.790824,-80.131951,1,range_interpolation,407,"Lincoln Rd","Miami Beach",FL,"Miami-Dade County",33139,US,"TIGER/Line® dataset from the US Census Bureau"
6383,WC080371933,7/1/19,NA,7/1/20,8868,"ADP TOTAL SOURCE INC","ILLINOIS NATIONAL INSURANCE CO","AON RISK SERVICES INC OF FLORI",MIAMI,FL,"COFRAN INTERNATIONAL CORP","1540 NW 94TH AVE",NA,DORAL,FL,331722846,DADE,NA,27,7/1/19,NA,325620,N,Y,25.78844,-80.348048,1,rooftop,1540,"NW 94th Ave",Miami,FL,"Miami-Dade County",33172,US,"Miami-Dade County"
6384,WC080371933,7/1/19,NA,7/1/20,8868,"ADP TOTAL SOURCE INC","ILLINOIS NATIONAL INSURANCE CO","AON RISK SERVICES INC OF FLORI",MIAMI,FL,"COLLEGE OF BUSINESS & TECHNOLOGY INC","8700 W FLAGLER ST STE 420",NA,MIAMI,FL,331742546,DADE,3052734499,149,7/1/19,NA,611699,N,Y,25.7686,-80.337432,1,rooftop,8700,"W Flagler St",Miami,FL,"Miami-Dade County",33174,US,"Miami-Dade County"
6385,WC080371933,7/1/19,NA,7/1/20,8868,"ADP TOTAL SOURCE INC","ILLINOIS NATIONAL INSURANCE CO","AON RISK SERVICES INC OF FLORI",MIAMI,FL,"COLONNADE PROPERTIES LLC","777 S FLAGLER DR STE 1205E",NA,"WEST PALM BEACH",FL,334016152,"PALM BEACH",NA,21,7/1/19,NA,531311,N,Y,26.706605,-80.050188,1,rooftop,777,"S Flagler Dr","West Palm Beach",FL,"Palm Beach County",33401,US,"Palm Beach County"
6386,WC080371933,7/1/19,NA,7/1/20,8868,"ADP TOTAL SOURCE INC","ILLINOIS NATIONAL INSURANCE CO","AON RISK SERVICES INC OF FLORI",MIAMI,FL,"COMMONS WELLINGTON LLC","801 BRICKELL AVE STE 700",NA,MIAMI,FL,331313064,DADE,7862741414,6,7/1/19,NA,NA,N,Y,25.765657,-80.190407,1,rooftop,801,"Brickell Ave",Miami,FL,"Miami-Dade County",33131,US,"Miami-Dade County"
6387,WC080371933,7/1/19,NA,7/1/20,8868,"ADP TOTAL SOURCE INC","ILLINOIS NATIONAL INSURANCE CO","AON RISK SERVICES INC OF FLORI",MIAMI,FL,"COMPASS HEALTH SYSTEMS PA","1065 NE 125TH ST STE 300",NA,"NORTH MIAMI",FL,331615833,DADE,3058910050,114,7/1/19,NA,621111,N,Y,25.890851,-80.177083,1,rooftop,1065,"NE 125th St","North Miami",FL,"Miami-Dade County",33161,US,"Miami-Dade County"
6388,WC080371933,7/1/19,NA,7/1/20,8868,"ADP TOTAL SOURCE INC","ILLINOIS NATIONAL INSURANCE CO","AON RISK SERVICES INC OF FLORI",MIAMI,FL,"CONCACAF CORP","1000 5TH ST STE 304",NA,"MIAMI BEACH",FL,331396510,DADE,2038385554,66,7/1/19,NA,711310,N,Y,25.773895,-80.138615,1,rooftop,1000,"5th St","Miami Beach",FL,"Miami-Dade County",33139,US,Statewide2
6389,WC080371933,7/1/19,NA,7/1/20,8868,"ADP TOTAL SOURCE INC","ILLINOIS NATIONAL INSURANCE CO","AON RISK SERVICES INC OF FLORI",MIAMI,FL,"CONDISTA DBA","2105 NW 102ND AVE FL 3",NA,DORAL,FL,331722217,DADE,NA,39,7/1/19,NA,454390,N,Y,25.794111,-80.360322,1,rooftop,2105,"NW 102nd Ave",Miami,FL,"Miami-Dade County",33172,US,"Miami-Dade County"
6390,WC080371933,7/1/19,NA,7/1/20,8868,"ADP TOTAL SOURCE INC","ILLINOIS NATIONAL INSURANCE CO","AON RISK SERVICES INC OF FLORI",MIAMI,FL,"CONSOLIDATED SEWING MACHINE CO","4013 NW 79TH AVE",NA,DORAL,FL,331666500,DADE,NA,4,7/1/19,NA,423830,N,Y,25.811164,-80.32501,1,rooftop,4013,"NW 79th Ave","Miami Springs",FL,"Miami-Dade County",33166,US,"Miami-Dade County"
6391,WC080371933,7/1/19,NA,7/1/20,8868,"ADP TOTAL SOURCE INC","ILLINOIS NATIONAL INSURANCE CO","AON RISK SERVICES INC OF FLORI",MIAMI,FL,"CONSTRUCTION HYDRAULICS OF LAKE WORTH INC","1320 S J TER",NA,"LAKE WORTH",FL,334605595,"PALM BEACH",NA,22,7/1/19,NA,333914,N,Y,26.599228,-80.056716,1,rooftop,1320,"S J Ter","Lake Worth",FL,"Palm Beach County",33460,US,"Palm Beach County"
6392,WC080371933,7/1/19,NA,7/1/20,8868,"ADP TOTAL SOURCE INC","ILLINOIS NATIONAL INSURANCE CO","AON RISK SERVICES INC OF FLORI",MIAMI,FL,"CORAL GABLES MIRACLE MILE HOTEL LLC","1001 SW 2ND AVE",NA,MIAMI,FL,331304009,DADE,NA,52,7/1/19,NA,721110,N,Y,25.764115,-80.197091,1,rooftop,1001,"SW 2nd Ave",Miami,FL,"Miami-Dade County",33130,US,"Miami-Dade County"
6393,WC080371933,7/1/19,NA,7/1/20,8868,"ADP TOTAL SOURCE INC","ILLINOIS NATIONAL INSURANCE CO","AON RISK SERVICES INC OF FLORI",MIAMI,FL,"COREPOINTE GROUP LLC","4300 S US HIGHWAY 1 STE 203 PM","B 347",JUPITER,FL,334771196,"PALM BEACH",NA,2,7/1/19,NA,522220,N,Y,26.893586,-80.061518,1,rooftop,4300,"S Us Highway 1",Jupiter,FL,"Palm Beach County",33477,US,"Palm Beach County"
6394,WC080371933,7/1/19,NA,7/1/20,8868,"ADP TOTAL SOURCE INC","ILLINOIS NATIONAL INSURANCE CO","AON RISK SERVICES INC OF FLORI",MIAMI,FL,"CORNERSTONE ACQUISITIONS LLC","1205 LINCOLN RD STE 216",NA,"MIAMI BEACH",FL,331392365,DADE,3055319470,2,7/1/19,NA,561790,N,Y,25.79066,-80.14149,1,rooftop,1205,"Lincoln Rd","Miami Beach",FL,"Miami-Dade County",33139,US,"Miami-Dade County"
6395,WC080371933,7/1/19,NA,7/1/20,8868,"ADP TOTAL SOURCE INC","ILLINOIS NATIONAL INSURANCE CO","AON RISK SERVICES INC OF FLORI",MIAMI,FL,"CORPORATE DEBT ADVISORS LLC","3333 S CONGRESS AVE STE 303",NA,"DELRAY BEACH",FL,334457346,"PALM BEACH",NA,8,7/1/19,NA,541611,N,Y,26.425243,-80.091278,1,rooftop,3333,"S Congress Ave","Delray Beach",FL,"Palm Beach County",33445,US,"Palm Beach County"
6396,WC080371933,7/1/19,NA,7/1/20,8868,"ADP TOTAL SOURCE INC","ILLINOIS NATIONAL INSURANCE CO","AON RISK SERVICES INC OF FLORI",MIAMI,FL,"CORPORATE ROTABLE & SUPPLY INC","6701 NW 12TH AVE",NA,"FORT LAUDERDALE",FL,333091111,BROWARD,9549722708,25,7/1/19,NA,425110,N,Y,26.209229,-80.160392,1,rooftop,6701,"NW 12th Ave","Fort Lauderdale",FL,"Broward County",33309,US,Broward
6397,WC080371933,7/1/19,NA,7/1/20,8868,"ADP TOTAL SOURCE INC","ILLINOIS NATIONAL INSURANCE CO","AON RISK SERVICES INC OF FLORI",MIAMI,FL,"COVELLI DESIGN ASSOCIATES INC","2295 NW CORPORATE BLVD STE 213",NA,"BOCA RATON",FL,334317376,"PALM BEACH",NA,4,7/1/19,NA,237210,N,Y,26.371252,-80.128001,1,rooftop,2295,"NW Corporate Blvd","Boca Raton",FL,"Palm Beach County",33431,US,"Palm Beach County"
6398,WC080371933,7/1/19,NA,7/1/20,8868,"ADP TOTAL SOURCE INC","ILLINOIS NATIONAL INSURANCE CO","AON RISK SERVICES INC OF FLORI",MIAMI,FL,"CRISTO REY MIAMI HIGH SCHOOL INC","11415 NE 2ND AVE",NA,MIAMI,FL,331616629,DADE,NA,5,7/1/19,NA,522110,N,Y,25.879657,-80.193878,1,range_interpolation,11415,"NE 2nd Ave","North Miami",FL,"Miami-Dade County",33161,US,"TIGER/Line® dataset from the US Census Bureau"
6399,WC080371933,7/1/19,NA,7/1/20,8868,"ADP TOTAL SOURCE INC","ILLINOIS NATIONAL INSURANCE CO","AON RISK SERVICES INC OF FLORI",MIAMI,FL,"CROWNE PLAZA FT LAUDERALE DBA","2860 MARINA BLVD. #119",NA,"FORT LAUDERDALE",FL,33312,BROWARD,NA,113,7/1/19,NA,721110,N,Y,26.08516,-80.178726,1,rooftop,2860,"State Rd 84","Fort Lauderdale",FL,"Broward County",33312,US,Broward
6400,WC080371933,7/1/19,NA,7/1/20,8868,"ADP TOTAL SOURCE INC","ILLINOIS NATIONAL INSURANCE CO","AON RISK SERVICES INC OF FLORI",MIAMI,FL,"CRS JET SPARES DBA","6701 NW 12TH AVE",NA,"FORT LAUDERDALE",FL,333091111,BROWARD,NA,25,7/1/19,NA,423860,N,Y,26.209229,-80.160392,1,rooftop,6701,"NW 12th Ave","Fort Lauderdale",FL,"Broward County",33309,US,Broward
6401,WC080371933,7/1/19,NA,7/1/20,8868,"ADP TOTAL SOURCE INC","ILLINOIS NATIONAL INSURANCE CO","AON RISK SERVICES INC OF FLORI",MIAMI,FL,"DEE MARIA PLUMBING INC","4601 GEORGIA AVE",NA,"WEST PALM BEACH",FL,334052811,"PALM BEACH",NA,17,7/1/19,NA,238220,N,Y,26.671359,-80.058934,1,rooftop,4601,"Georgia Ave","West Palm Beach",FL,"Palm Beach County",33405,US,"Palm Beach County"
6402,WC080371933,7/1/19,NA,7/1/20,8868,"ADP TOTAL SOURCE INC","ILLINOIS NATIONAL INSURANCE CO","AON RISK SERVICES INC OF FLORI",MIAMI,FL,"DELTA G CONSULTING ENGINEERS","707 NE 3RD AVE",NA,"FORT LAUDERDALE",FL,333042650,BROWARD,9545271112,23,7/1/19,7/1/19,NA,N,Y,26.13187,-80.141169,1,rooftop,707,"NE 3rd Ave","Fort Lauderdale",FL,"Broward County",33304,US,Broward
6403,WC080371933,7/1/19,NA,7/1/20,8868,"ADP TOTAL SOURCE INC","ILLINOIS NATIONAL INSURANCE CO","AON RISK SERVICES INC OF FLORI",MIAMI,FL,"DETOX MD LLC","1400 E OAKLAND PARK BLVD STE 2",10,"OAKLAND PARK",FL,333344400,BROWARD,NA,4,7/1/19,NA,621111,N,Y,26.166599,-80.128502,1,rooftop,1400,"E Oakland Park Blvd","Fort Lauderdale",FL,"Broward County",33334,US,Broward
6404,WC080371933,7/1/19,NA,7/1/20,8868,"ADP TOTAL SOURCE INC","ILLINOIS NATIONAL INSURANCE CO","AON RISK SERVICES INC OF FLORI",MIAMI,FL,"DIVERSE DATA LLC","2 S BISCAYNE BLVD STE 2680",NA,MIAMI,FL,331311815,DADE,NA,2,7/1/19,NA,541511,N,Y,25.773914,-80.187863,1,rooftop,2,"S Biscayne Blvd",Miami,FL,"Miami-Dade County",33131,US,"Miami-Dade County"
6405,WC080371933,7/1/19,NA,7/1/20,8868,"ADP TOTAL SOURCE INC","ILLINOIS NATIONAL INSURANCE CO","AON RISK SERVICES INC OF FLORI",MIAMI,FL,"DO YOU NEED A GOOD PLUMBER INC","6934 NE 4TH AVE",NA,MIAMI,FL,331385518,DADE,NA,9,7/1/19,NA,NA,N,Y,25.838604,-80.188646,1,range_interpolation,6934,"NE 4th Ave","Miami Shores",FL,"Miami-Dade County",33138,US,"TIGER/Line® dataset from the US Census Bureau"
6406,WC080371933,7/1/19,NA,7/1/20,8868,"ADP TOTAL SOURCE INC","ILLINOIS NATIONAL INSURANCE CO","AON RISK SERVICES INC OF FLORI",MIAMI,FL,"DOMINION TOWER L C","2450 HOLLYWOOD BLVD STE 602",NA,HOLLYWOOD,FL,330206643,BROWARD,NA,7,7/1/19,NA,531110,N,Y,26.010773,-80.156656,1,rooftop,2450,"Hollywood Blvd",Hollywood,FL,"Broward County",33020,US,Broward
6407,WC080371933,7/1/19,NA,7/1/20,8868,"ADP TOTAL SOURCE INC","ILLINOIS NATIONAL INSURANCE CO","AON RISK SERVICES INC OF FLORI",MIAMI,FL,"DORAL ACADEMY CHARTER HIGH SCHOOL DBA","2450 NW 97TH AVE",NA,DORAL,FL,331722308,DADE,NA,3362,7/1/19,NA,611110,N,Y,25.796272,-80.35348,1,rooftop,2450,"NW 97th Ave",Miami,FL,"Miami-Dade County",33172,US,"Miami-Dade County"
6408,WC080371933,7/1/19,NA,7/1/20,8868,"ADP TOTAL SOURCE INC","ILLINOIS NATIONAL INSURANCE CO","AON RISK SERVICES INC OF FLORI",MIAMI,FL,"DORAL ACADEMY CHARTER MIDDLE SCHOOL DBA","2450 NW 97TH AVE",NA,DORAL,FL,331722308,DADE,NA,3362,7/1/19,NA,611110,N,Y,25.796272,-80.35348,1,rooftop,2450,"NW 97th Ave",Miami,FL,"Miami-Dade County",33172,US,"Miami-Dade County"
6409,WC080371933,7/1/19,NA,7/1/20,8868,"ADP TOTAL SOURCE INC","ILLINOIS NATIONAL INSURANCE CO","AON RISK SERVICES INC OF FLORI",MIAMI,FL,"DORAL ACADEMY DBA","2450 NW 97TH AVE",NA,DORAL,FL,331722308,DADE,NA,3362,7/1/19,NA,611110,N,Y,25.796272,-80.35348,1,rooftop,2450,"NW 97th Ave",Miami,FL,"Miami-Dade County",33172,US,"Miami-Dade County"
6410,WC080371933,7/1/19,NA,7/1/20,8868,"ADP TOTAL SOURCE INC","ILLINOIS NATIONAL INSURANCE CO","AON RISK SERVICES INC OF FLORI",MIAMI,FL,"DORAL ACADEMY INC","2450 NW 97TH AVE",NA,DORAL,FL,331722308,DADE,3055979999,3362,7/1/19,NA,NA,N,Y,25.796272,-80.35348,1,rooftop,2450,"NW 97th Ave",Miami,FL,"Miami-Dade County",33172,US,"Miami-Dade County"
6411,WC080371933,7/1/19,NA,7/1/20,8868,"ADP TOTAL SOURCE INC","ILLINOIS NATIONAL INSURANCE CO","AON RISK SERVICES INC OF FLORI",MIAMI,FL,"DORAL ACADEMY OF TECHNOLOGY DBA","2450 NW 97TH AVE",NA,DORAL,FL,331722308,DADE,NA,3362,7/1/19,NA,611110,N,Y,25.796272,-80.35348,1,rooftop,2450,"NW 97th Ave",Miami,FL,"Miami-Dade County",33172,US,"Miami-Dade County"
6412,WC080371933,7/1/19,NA,7/1/20,8868,"ADP TOTAL SOURCE INC","ILLINOIS NATIONAL INSURANCE CO","AON RISK SERVICES INC OF FLORI",MIAMI,FL,"DORAL LINCOLN LLC","9000 NW 12TH ST",NA,DORAL,FL,331722905,DADE,NA,90,7/1/19,NA,441110,N,Y,25.782819,-80.342807,1,rooftop,9000,"NW 12th St",Miami,FL,"Miami-Dade County",33172,US,"Miami-Dade County"
6413,WC080371933,7/1/19,NA,7/1/20,8868,"ADP TOTAL SOURCE INC","ILLINOIS NATIONAL INSURANCE CO","AON RISK SERVICES INC OF FLORI",MIAMI,FL,"DORAL PERFORMING ARTS & ENTERTAINMENT ACADEMY DBA","2601 NW 112TH AVE",NA,DORAL,FL,331721804,DADE,NA,3362,7/1/19,NA,611110,N,Y,25.798229,-80.376554,1,rooftop,2601,"NW 112th Ave",Miami,FL,"Miami-Dade County",33172,US,"Miami-Dade County"
6414,WC080371933,7/1/19,NA,7/1/20,8868,"ADP TOTAL SOURCE INC","ILLINOIS NATIONAL INSURANCE CO","AON RISK SERVICES INC OF FLORI",MIAMI,FL,"DR COLORCHIP CORP","1339 S KILLIAN DR STE 1",NA,"WEST PALM BEACH",FL,334031952,"PALM BEACH",5618456122,16,7/1/19,7/1/19,NA,N,Y,26.804272,-80.078474,1,rooftop,1339,"S Killian Dr","West Palm Beach",FL,"Palm Beach County",33403,US,Statewide2
6415,WC080371933,7/1/19,NA,7/1/20,8868,"ADP TOTAL SOURCE INC","ILLINOIS NATIONAL INSURANCE CO","AON RISK SERVICES INC OF FLORI",MIAMI,FL,"DRESS FOR SUCCESS WORLDWIDE","5801 SW 198TH TER",NA,"SOUTHWEST RANCH",FL,333321543,BROWARD,NA,1,7/1/19,NA,624190,N,Y,26.04648,-80.413171,1,rooftop,5801,"SW 198th Ter","Fort Lauderdale",FL,"Broward County",33332,US,Broward
6416,WC080371933,7/1/19,NA,7/1/20,8868,"ADP TOTAL SOURCE INC","ILLINOIS NATIONAL INSURANCE CO","AON RISK SERVICES INC OF FLORI",MIAMI,FL,"DRIVERS ALERT INC","5340 N FEDERAL HWY STE 100",NA,"LIGHTHOUSE POIN",FL,330647058,BROWARD,9544210400,45,7/1/19,NA,541611,N,Y,26.296876,-80.093657,1,rooftop,5340,"N Federal Hwy","Pompano Beach",FL,"Broward County",33064,US,Broward
6417,WC080371933,7/1/19,NA,7/1/20,8868,"ADP TOTAL SOURCE INC","ILLINOIS NATIONAL INSURANCE CO","AON RISK SERVICES INC OF FLORI",MIAMI,FL,"DUTY FREE HOLDINGS LLC","5775 BLUE LAGOON DR STE 310",NA,MIAMI,FL,331262000,DADE,NA,13,7/1/19,NA,453998,N,Y,25.783579,-80.291676,1,rooftop,5775,"Blue Lagoon Dr",Miami,FL,"Miami-Dade County",33126,US,"Miami-Dade County"
6418,WC080371933,7/1/19,NA,7/1/20,8868,"ADP TOTAL SOURCE INC","ILLINOIS NATIONAL INSURANCE CO","AON RISK SERVICES INC OF FLORI",MIAMI,FL,"EBERJEY DBA","3300 NW 41ST ST STE 1E",NA,MIAMI,FL,331424306,DADE,NA,98,7/1/19,NA,315240,N,Y,25.812168,-80.25115,1,rooftop,3300,"NW 41st St",Miami,FL,"Miami-Dade County",33142,US,"Miami-Dade County"
6419,WC080371933,7/1/19,NA,7/1/20,8868,"ADP TOTAL SOURCE INC","ILLINOIS NATIONAL INSURANCE CO","AON RISK SERVICES INC OF FLORI",MIAMI,FL,"EDT U S A CORPORTATION","175 SW 7TH ST STE 1502",NA,MIAMI,FL,331302954,DADE,NA,1,7/1/19,NA,424490,N,Y,25.767574,-80.196922,1,rooftop,175,"SW 7th St",Miami,FL,"Miami-Dade County",33130,US,"Miami-Dade County"
6420,WC080371933,7/1/19,NA,7/1/20,8868,"ADP TOTAL SOURCE INC","ILLINOIS NATIONAL INSURANCE CO","AON RISK SERVICES INC OF FLORI",MIAMI,FL,"ELANDIS SERVICESLLC","1500 PONCE DE LEON BLVD",NA,"CORAL GABLES",FL,331344010,DADE,NA,18,7/1/19,NA,541611,N,Y,25.758085,-80.259161,1,rooftop,1500,"Ponce De Leon Blvd",Miami,FL,"Miami-Dade County",33134,US,"Miami-Dade County"
6421,WC080371933,7/1/19,NA,7/1/20,8868,"ADP TOTAL SOURCE INC","ILLINOIS NATIONAL INSURANCE CO","AON RISK SERVICES INC OF FLORI",MIAMI,FL,"ELEGANT BEAUTY SUPPLIES OPERATION","1209 S 30TH AVE",NA,HOLLYWOOD,FL,330205631,BROWARD,NA,26,7/1/19,NA,446120,N,Y,26.000664,-80.167136,1,rooftop,1209,"S 30th Ave",Hollywood,FL,"Broward County",33020,US,Broward
